,Transit_Time,NormalValue,Transit_Time_Score
"15 SAYBROOK STREET,10314,NYC",4481.0,33.974932855863926,2.0384959713518356
"15 SHAINA COURT,10303,NYC",5191.0,23.381080274544914,1.4028648164726947
"15 SIMMONS LOOP,10314,NYC",4994.0,26.32050134288272,1.5792300805729633
"15 SWEETWATER AVENUE,10308,NYC",5064.0,25.276037003879438,1.5165622202327662
"15 TARGEE STREET,10304,NYC",5084.0,24.977618621307073,1.4986571172784244
"15 UNION SQUARE WEST,10003,NYC",1129.0,83.98985377499254,5.039391226499553
"15 WANDELL AVENUE,10304,NYC",4893.0,27.827514174873173,1.6696508504923904
"15 WEST 107 STREET,10025,NYC",2108.0,69.38227394807521,4.162936436884513
"15 WEST 13 ROAD,11693,NYC",4817.0,28.961504028648164,1.7376902417188897
"15 WEST 17 STREET,10011,NYC",1631.0,76.49955237242614,4.589973142345568
"15 WEST 20 STREET,10011,NYC",1603.0,76.91733810802745,4.615040286481647
"15 WEST 53 STREET,10019,NYC",923.0,87.06356311548791,5.2238137869292744
"15 WEST 63 STREET,10023,NYC",1624.0,76.60399880632647,4.596239928379588
"15 WEST 72 STREET,10023,NYC",1420.0,79.6478663085646,4.778871978513876
"15 WEST 81 STREET,10024,NYC",1521.0,78.14085347657416,4.68845120859445
"15 WEST 84 STREET,10024,NYC",1884.0,72.7245598328857,4.363473589973142
"15 WHEELING AVENUE,10309,NYC",5603.0,17.23366159355416,1.0340196956132495
"15 WILLIAM STREET,10005,NYC",1825.0,73.60489406147418,4.416293643688451
"15 WILSON AVENUE,11237,NYC",1442.0,79.319606087735,4.7591763652641
"15 WOODSIDE AVENUE,10304,NYC",4789.0,29.379289764249478,1.7627573858549686
"15-04 COLLEGE POINT BOULEVARD,11356,NYC",3172.0,53.506415995225304,3.210384959713518
"15-10 215 STREET,11360,NYC",3470.0,49.059982094897045,2.9435989256938226
"15-17 119 STREET,11356,NYC",3233.0,52.59623992837959,3.155774395702775
"15-20 125 STREET,11356,NYC",3340.0,50.99970158161743,3.0599820948970455
"15-20 202 STREET,11360,NYC",4090.0,39.80901223515369,2.3885407341092213
"15-22 123 STREET,11356,NYC",3242.0,52.46195165622202,3.1477170993733212
"15-26 CLINTONVILLE STREET,11357,NYC",3459.0,49.22411220531184,2.95344673231871
"15-27 144 STREET,11357,NYC",3205.0,53.0140256639809,3.180841539838854
"15-30 146 STREET,11357,NYC",3448.0,49.38824231572665,2.963294538943599
"15-38 CLINTONVILLE STREET,11357,NYC",3486.0,48.821247388839154,2.929274843330349
"15-40 CLINTONVILLE STREET,11357,NYC",3502.0,48.582512682781264,2.914950760966876
"15-41 208 STREET,11360,NYC",4048.0,40.43569083855566,2.4261414503133394
"15-41 CLINTONVILLE STREET,11357,NYC",3464.0,49.14950760966875,2.948970456580125
"15-47 201 STREET,11360,NYC",4065.0,40.18203521336914,2.4109221128021483
"15-50 146 STREET,11357,NYC",3386.0,50.313339301700985,3.018800358102059
"15-50 209 STREET,11360,NYC",4022.0,40.82363473589973,2.449418084153984
"15-55 CLINTONVILLE STREET,11357,NYC",3502.0,48.582512682781264,2.914950760966876
"15-56 208 PLACE,11360,NYC",3997.0,41.19665771411519,2.4717994628469113
"15-59 149 STREET,11357,NYC",3427.0,49.701581617427635,2.982094897045658
"15-60 200 STREET,11360,NYC",4005.0,41.07729036108624,2.4646374216651745
"15-67 150 STREET,11357,NYC",3054.0,55.267084452402266,3.316025067144136
"15-68 150 PLACE,11357,NYC",3532.0,48.13488510892271,2.8880931065353623
"15-69 149 STREET,11357,NYC",3404.0,50.044762757385854,3.002685765443151
"15-89 144 STREET,11357,NYC",3024.0,55.71471202626081,3.3428827215756485
"150 67 STREET,11220,NYC",3336.0,51.059385258131904,3.063563115487914
"150 BAY 22 STREET,11214,NYC",3877.0,42.98716800954939,2.5792300805729633
"150 BEVERLY ROAD,10305,NYC",4307.0,36.57117278424351,2.19427036705461
"150 CAMDEN AVENUE,10309,NYC",6100.0,9.817964786630867,0.589077887197852
"150 CENTRAL PARK SOUTH,10019,NYC",1350.0,80.69233064756789,4.841539838854073
"150 CHARLES STREET,10014,NYC",2044.0,70.33721277230677,4.220232766338406
"150 CITY BOULEVARD,10301,NYC",5126.0,24.350940017905103,1.4610564010743061
"150 CONSELYEA STREET,11211,NYC",1118.0,84.15398388540734,5.04923903312444
"150 DANIEL LOW TERRACE,10301,NYC",5252.0,22.470904207699192,1.3482542524619514
"150 DUANE STREET,10013,NYC",1786.0,74.1868099074903,4.451208594449418
"150 EAST 27 STREET,10016,NYC",1132.0,83.94509101760669,5.036705461056401
"150 EAST 34 STREET,10016,NYC",1196.0,82.99015219337511,4.979409131602506
"150 EAST 37 STREET,10016,NYC",1001.0,85.89973142345569,5.153983885407341
"150 EAST 38 STREET,10016,NYC",947.0,86.70546105640108,5.2023276633840645
"150 EAST 49 STREET,10017,NYC",958.0,86.54133094598627,5.192479856759176
"150 EAST 85 STREET,10028,NYC",1429.0,79.51357803640704,4.770814682184422
"150 EAST 86 STREET,10028,NYC",1411.0,79.78215458072216,4.78692927484333
"150 EAST 93 STREET,10128,NYC",1659.0,76.08176663682482,4.564905998209489
"150 ELIZABETH STREET,10310,NYC",5388.0,20.441659206207106,1.2264995523724262
"150 HAWTHORNE STREET,11225,NYC",2856.0,58.221426439868694,3.4932855863921213
"150 HOYT STREET,11217,NYC",1646.0,76.27573858549687,4.576544315129812
"150 LILY POND AVENUE,10305,NYC",4029.0,40.719188301999395,2.4431512981199637
"150 LYNDALE AVENUE,10312,NYC",5309.0,21.620411817367952,1.297224709042077
"150 MALONE AVENUE,10306,NYC",4834.0,28.707848403461654,1.722470904207699
"150 MARTENSE STREET,11226,NYC",2765.0,59.57923008057296,3.5747538048343777
"150 MYRTLE AVENUE,11201,NYC",1894.0,72.57535064159953,4.354521038495972
"150 NASSAU STREET,10038,NYC",1504.0,78.39450910176066,4.70367054610564
"150 NELSON STREET,11231,NYC",2078.0,69.82990152193375,4.189794091316025
"150 NORTH 5 STREET,11211,NYC",1281.0,81.72187406744256,4.903312444046553
"150 OCEAN PARKWAY,11218,NYC",2530.0,63.085646075798266,3.785138764547896
"150 OCEANA DRIVE WEST,11235,NYC",3687.0,45.82214264398687,2.7493285586392124
"150 RUTLAND ROAD,11225,NYC",2793.0,59.16144434497165,3.5496866606982986
"150 SHIEL AVENUE,10309,NYC",5473.0,19.173381080274538,1.1504028648164721
"150 STEUBEN STREET,10304,NYC",4596.0,32.25902715607282,1.935541629364369
"150 SULLIVAN STREET,10012,NYC",1974.0,71.38167711131005,4.282900626678603
"150 VAN PELT AVENUE,10303,NYC",4809.0,29.080871381677113,1.7448522829006268
"150 WEST 225 STREET,10463,NYC",2640.0,61.44434497165025,3.686660698299015
"150 WEST 51 STREET,10019,NYC",1028.0,85.49686660698299,5.1298119964189794
"150 WEST 55 STREET,10019,NYC",1018.0,85.64607579826918,5.138764547896151
"150 WEST 56 STREET,10019,NYC",1098.0,84.4524022679797,5.067144136078782
"150 WEST 79 STREET,10024,NYC",1813.0,73.78394509101761,4.427036705461057
"150 WEST 87 STREET,10024,NYC",1943.0,71.84422560429722,4.310653536257833
"150 WEST 95 STREET,10025,NYC",1895.0,72.5604297224709,4.353625783348254
"150 WINTHROP STREET,11225,NYC",2781.0,59.340495374515065,3.5604297224709036
"150-01 87 ROAD,11432,NYC",2477.0,63.87645478961504,3.832587287376902
"150-01 95 STREET,11417,NYC",3807.0,44.03163234855268,2.6418979409131604
"150-02 76 ROAD,11367,NYC",2830.0,58.60937033721277,3.516562220232766
"150-03 78 ROAD,11367,NYC",2592.0,62.16054908982394,3.729632945389436
"150-03 NORTHERN BOULEVARD,11354,NYC",2430.0,64.57773798866009,3.8746642793196053
"150-04 109 DRIVE,11433,NYC",2518.0,63.26469710534169,3.7958818263205014
"150-04 BAYSIDE AVENUE,11354,NYC",2629.0,61.608475082065056,3.6965085049239033
"150-04 HOOVER AVENUE,11432,NYC",2907.0,57.46045956430916,3.4476275738585493
"150-05 ARLINGTON TERRACE,11433,NYC",2463.0,64.0853476574157,3.8451208594449415
"150-06 130 STREET,11420,NYC",4062.0,40.226797970755,2.4136078782453
"150-10 71 AVENUE,11367,NYC",2957.0,56.71441360787824,3.4028648164726945
"150-11 122 STREET,11420,NYC",3768.0,44.613548194568786,2.676812891674127
"150-11 60 AVENUE,11355,NYC",3147.0,53.87943897344076,3.232766338406446
"150-11 WATERSIDE COURT,11357,NYC",3703.0,45.583407937928975,2.7350044762757384
"150-13 COOLIDGE AVENUE,11432,NYC",2945.0,56.893464637421665,3.4136078782453
"150-14 27 AVENUE,11354,NYC",2762.0,59.623992837958816,3.577439570277529
"150-15 79 AVENUE,11367,NYC",2549.0,62.80214861235452,3.7681289167412713
"150-16 16 ROAD,11357,NYC",3254.0,52.282900626678604,3.1369740376007162
"150-17 113 AVENUE,11433,NYC",2755.0,59.728439271859145,3.5837063563115485
"150-19 129 STREET,11420,NYC",4149.0,38.92867800656521,2.335720680393912
"150-19 17 AVENUE,11357,NYC",3268.0,52.07400775887795,3.1244404655326767
"150-19 HOOVER AVENUE,11432,NYC",2780.0,59.355416293643685,3.561324977618621
"150-21 15 DRIVE,11357,NYC",3322.0,51.26827812593256,3.0760966875559537
"150-22 116 DRIVE,11434,NYC",3299.0,51.61145926589078,3.0966875559534466
"150-22 ROOSEVELT AVENUE,11354,NYC",2324.0,66.15935541629364,3.969561324977618
"150-23 115 DRIVE,11434,NYC",3188.0,53.26768128916741,3.1960608773500447
"150-24 116 DRIVE,11434,NYC",3305.0,51.52193375111907,3.0913160250671443
"150-24 126 STREET,11420,NYC",4398.0,35.21336914353924,2.1128021486123543
"150-24 41 AVENUE,11354,NYC",2282.0,66.78603401969562,4.007162041181737
"150-25 28 AVENUE,11354,NYC",2796.0,59.116681587585795,3.5470008952551475
"150-25 99 PLACE,11417,NYC",3404.0,50.044762757385854,3.002685765443151
"150-25 HOOVER AVENUE,11432,NYC",2767.0,59.54938824231573,3.5729632945389436
"150-26 115 DRIVE,11434,NYC",3191.0,53.22291853178156,3.1933751119068936
"150-27 113 AVENUE,11433,NYC",2781.0,59.340495374515065,3.5604297224709036
"150-27 125 STREET,11420,NYC",4466.0,34.198746642793196,2.0519247985675917
"150-28 121 AVENUE,11434,NYC",3399.0,50.11936735302895,3.007162041181737
"150-28 23 AVENUE,11357,NYC",2975.0,56.44583706356311,3.3867502238137868
"150-28 76 ROAD,11367,NYC",2884.0,57.80364070426739,3.468218442256043
"150-28 BOOTH MEMORIAL AVENUE,11355,NYC",3003.0,56.028051327961805,3.361683079677708
"150-29 123 AVENUE,11434,NYC",3429.0,49.6717397791704,2.980304386750224
"150-29 25 AVENUE,11357,NYC",2871.0,57.997612652939424,3.479856759176365
"150-29 99 PLACE,11417,NYC",3413.0,49.91047448522829,2.9946284691136973
"150-30 115 AVENUE,11434,NYC",3119.0,54.29722470904208,3.2578334825425244
"150-30 116 ROAD,11434,NYC",3240.0,52.49179349447926,3.1495076096687553
"150-31 12 AVENUE,11357,NYC",3698.0,45.65801253357207,2.739480752014324
"150-31 78 AVENUE,11367,NYC",2708.0,60.42972247090421,3.6257833482542523
"150-33 121 AVENUE,11434,NYC",3406.0,50.01492091912862,3.000895255147717
"150-33 60 AVENUE,11355,NYC",3109.0,54.44643390032826,3.2667860340196953
"150-34 COOLIDGE AVENUE,11432,NYC",2801.0,59.04207699194271,3.5425246195165623
"150-35 28 AVENUE,11354,NYC",2820.0,58.758579528498956,3.525514771709937
"150-35 78 AVENUE,11367,NYC",2717.0,60.29543419874665,3.617726051924799
"150-35 78 ROAD,11367,NYC",2661.0,61.13100566994927,3.667860340196956
"150-35 LINDEN BOULEVARD,11434,NYC",2745.0,59.87764846314533,3.5926589077887194
"150-36 YATES ROAD,11433,NYC",2317.0,66.26380185019397,3.975828111011638
"150-37 COOLIDGE AVENUE,11432,NYC",2791.0,59.19128618322888,3.5514771709937327
"150-38 107 AVENUE,11433,NYC",2235.0,67.48731721874067,4.04923903312444
"150-38 120 AVENUE,11434,NYC",3381.0,50.38794389734408,3.0232766338406445
"150-38 UNION TURNPIKE,11367,NYC",2520.0,63.23485526708445,3.794091316025067
"150-39 115 ROAD,11434,NYC",3165.0,53.61086242912563,3.2166517457475376
"150-39 21 AVENUE,11357,NYC",3016.0,55.83407937928976,3.3500447627573857
"150-39 24 ROAD,11357,NYC",2935.0,57.04267382870785,3.4225604297224708
"150-40 76 ROAD,11367,NYC",2907.0,57.46045956430916,3.4476275738585493
"150-41 COOLIDGE AVENUE,11432,NYC",2781.0,59.340495374515065,3.5604297224709036
"150-42 116 DRIVE,11434,NYC",3346.0,50.91017606684572,3.0546105640107433
"150-42 33 AVENUE,11354,NYC",2684.0,60.78782452999105,3.6472694717994627
"150-42 CENTREVILLE STREET,11417,NYC",3948.0,41.92778275141749,2.515666965085049
"150-43 114 ROAD,11434,NYC",3185.0,53.31244404655327,3.198746642793196
"150-43 58 ROAD,11355,NYC",3203.0,53.04386750223814,3.1826320501342886
"150-45 72 ROAD,11367,NYC",3065.0,55.10295434198746,3.3061772605192474
"150-45 HOR HARDING EP SR NORTH,11367,NYC",3052.0,55.296926290659506,3.3178155774395703
"150-46 116 DRIVE,11434,NYC",3358.0,50.7311250373023,3.043867502238138
"150-47 115 ROAD,11434,NYC",3185.0,53.31244404655327,3.198746642793196
"150-50 116 AVENUE,11434,NYC",3220.0,52.790211877051625,3.1674127126230975
"150-50 116 ROAD,11434,NYC",3283.0,51.85019397194867,3.11101163831692
"150-50 34 AVENUE,11354,NYC",2697.0,60.593852581319005,3.6356311548791402
"150-50 58 AVENUE,11355,NYC",3184.0,53.32736496568188,3.199641897940913
"150-50 77 AVENUE,11367,NYC",2854.0,58.251268278125934,3.495076096687556
"150-52 116 ROAD,11434,NYC",3288.0,51.77558937630558,3.106535362578335
"150-53 116 DRIVE,11434,NYC",3372.0,50.52223216950164,3.0313339301700983
"150-54 116 ROAD,11434,NYC",3292.0,51.71590569979111,3.1029543419874663
"150-56 15 DRIVE,11357,NYC",3417.0,49.85079080871382,2.991047448522829
"150-57 116 ROAD,11434,NYC",3299.0,51.61145926589078,3.0966875559534466
"150-57 78 ROAD,11367,NYC",2654.0,61.235452103849596,3.674127126230976
"150-59 115 DRIVE,11434,NYC",3260.0,52.19337511190689,3.131602506714413
"150-60 FOCH BOULEVARD,11434,NYC",3313.0,51.40256639809012,3.084153983885407
"150-63 116 ROAD,11434,NYC",3312.0,51.41748731721874,3.0850492390331246
"150-63 14 ROAD,11357,NYC",3406.0,50.01492091912862,3.000895255147717
"150-63 58 AVENUE,11355,NYC",3163.0,53.64070426738287,3.218442256042972
"150-63 77 AVENUE,11367,NYC",2828.0,58.63921217547001,3.5183527305282003
"150-63 FOCH BOULEVARD,11434,NYC",3336.0,51.059385258131904,3.063563115487914
"150-66 78 AVENUE,11367,NYC",2705.0,60.474485228290064,3.628469113697404
"150-68 116 AVENUE,11434,NYC",3261.0,52.178454192778275,3.1307072515666965
"150-69 116 AVENUE,11434,NYC",3263.0,52.14861235452104,3.1289167412712624
"150-69 116 ROAD,11434,NYC",3325.0,51.2235153685467,3.073410922112802
"150-70 116 AVENUE,11434,NYC",3266.0,52.10384959713518,3.126230975828111
"150-71 116 ROAD,11434,NYC",3329.0,51.16383169203223,3.069829901521934
"150-74 116 ROAD,11434,NYC",3335.0,51.07430617726052,3.0644583706356308
"150-82 116 AVENUE,11434,NYC",3302.0,51.566696508504926,3.0940017905102954
"150-91 116 DRIVE,11434,NYC",3380.0,50.40286481647269,3.0241718889883615
"1500 BOSTON ROAD,10460,NYC",3680.0,45.9265890778872,2.7555953446732318
"1500 EAST 3 STREET,11230,NYC",3216.0,52.8498955535661,3.1709937332139657
"1500 OCEAN PARKWAY,11230,NYC",3617.0,46.866606982990156,2.811996418979409
"1501 EAST 52 STREET,11234,NYC",4187.0,38.36168307967771,2.3017009847806627
"1502 46 STREET,11219,NYC",3342.0,50.96985974336019,3.0581915846016114
"1502 ST LAWRENCE AVENUE,10460,NYC",3495.0,48.686959116681585,2.921217547000895
"1503 83 STREET,11228,NYC",3936.0,42.106833780960905,2.526410026857654
"1503 BRYANT AVENUE,10460,NYC",3734.0,45.12085944494181,2.7072515666965082
"1503 GIVAN AVENUE,10469,NYC",4064.0,40.19695613249776,2.4118173679498653
"1504 BRYANT AVENUE,10460,NYC",3746.0,44.941808415398384,2.696508504923903
"1504 EAST 35 STREET,11234,NYC",3812.0,43.95702775290958,2.6374216651745748
"1504 EAST 37 STREET,11234,NYC",4145.0,38.988361683079674,2.3393017009847803
"1504 EAST 9 STREET,11230,NYC",3918.0,42.37541032527604,2.5425246195165623
"1505 BRYANT AVENUE,10460,NYC",3739.0,45.04625484929872,2.702775290957923
"1505 NOSTRAND AVENUE,11226,NYC",2982.0,56.34139062966278,3.380483437779767
"1507 MORRIS AVENUE,10457,NYC",3100.0,54.58072217248582,3.274843330349149
"1509 MARINE PARKWAY,11234,NYC",3610.0,46.971053416890484,2.818263205013429
"1509 NEW YORK AVENUE,11210,NYC",3572.0,47.53804834377797,2.8522829006266783
"1509 PARK PLACE,11213,NYC",2833.0,58.56460757982692,3.513876454789615
"151 98 STREET,11209,NYC",3542.0,47.98567591763653,2.8791405550581914
"151 BARLOW DRIVE SOUTH,11234,NYC",5134.0,24.231572664876154,1.453894359892569
"151 BEACH 129 STREET,11694,NYC",5777.0,14.637421665174571,0.8782452999104743
"151 BEACH 26 STREET,11691,NYC",5299.0,21.76962100865414,1.3061772605192485
"151 BRIGHTON AVENUE,10301,NYC",5266.0,22.262011339898535,1.3357206803939121
"151 CROSSFIELD AVENUE,10312,NYC",5028.0,25.8131900925097,1.548791405550582
"151 EAST 58 STREET,10022,NYC",1083.0,84.67621605490898,5.0805729632945384
"151 EAST 83 STREET,10028,NYC",1553.0,77.66338406445837,4.659803043867502
"151 GREEN STREET,11222,NYC",479.0,93.68845120859444,5.621307072515666
"151 HOLDEN BOULEVARD,10314,NYC",4484.0,33.93017009847806,2.0358102059086836
"151 JORALEMON STREET,11201,NYC",1995.0,71.06833780960908,4.264100268576544
"151 LAMPORT BOULEVARD,10305,NYC",4778.0,29.54341987466428,1.7726051924798567
"151 LEE AVENUE,10307,NYC",6253.0,7.535064159952256,0.45210384959713534
"151 LEWISTON STREET,10314,NYC",5618.0,17.00984780662489,1.0205908683974934
"151 LIBERTY AVENUE,10305,NYC",4876.0,28.081169800059683,1.684870188003581
"151 LUDLOW STREET,10002,NYC",2231.0,67.54700089525515,4.052820053715309
"151 LYMAN AVENUE,10305,NYC",4375.0,35.55655028349747,2.133393017009848
"151 MC GUINNESS BOULEVARD,11222,NYC",937.0,86.85467024768725,5.211280214861235
"151 PETER AVENUE,10306,NYC",4781.0,29.498657117278427,1.7699194270367056
"151 PRENTISS AVENUE,10465,NYC",5254.0,22.44106236944195,1.346463742166517
"151 ROMAN AVENUE,10314,NYC",4788.0,29.39421068337809,1.7636526410026854
"151 ROOSEVELT AVENUE,10314,NYC",4822.0,28.88689943300507,1.733213965980304
"151 WEIRFIELD STREET,11221,NYC",2371.0,65.45807221724857,3.927484333034914
"151 WEST 17 STREET,10011,NYC",1376.0,80.30438675022381,4.818263205013428
"151 WEST 21 STREET,10011,NYC",1373.0,80.34914950760967,4.8209489704565796
"151 WEST 228 STREET,10463,NYC",2905.0,57.490301402566395,3.4494180841539834
"151 WEST 28 STREET,10001,NYC",1192.0,83.04983586988959,4.982990152193375
"151 WEST 74 STREET,10023,NYC",1610.0,76.81289167412713,4.608773500447628
"151 WEST 85 STREET,10024,NYC",1942.0,71.85914652342584,4.31154879140555
"151-05 32 AVENUE,11354,NYC",2904.0,57.505222321695015,3.450313339301701
"151-06 80 STREET,11414,NYC",4102.0,39.629961205610265,2.377797672336616
"151-08 33 ROAD,11354,NYC",2779.0,59.370337212772306,3.562220232766338
"151-10 133 AVENUE,11434,NYC",3367.0,50.59683676514473,3.0358102059086836
"151-10 35 AVENUE,11354,NYC",2582.0,62.30975828111012,3.738585496866607
"151-11 18 AVENUE,11357,NYC",3351.0,50.83557147120263,3.0501342882721576
"151-14 22 AVENUE,11357,NYC",3040.0,55.47597732020292,3.3285586392121753
"151-14 33 AVENUE,11354,NYC",2774.0,59.44494180841539,3.5666965085049234
"151-15 12 ROAD,11357,NYC",3703.0,45.583407937928975,2.7350044762757384
"151-15 33 ROAD,11354,NYC",2796.0,59.116681587585795,3.5470008952551475
"151-15 84 STREET,11414,NYC",4760.0,29.81199641897942,1.788719785138765
"151-16 81 STREET,11414,NYC",4864.0,28.2602208296031,1.695613249776186
"151-17 20 AVENUE,11357,NYC",3320.0,51.298119964189794,3.0778871978513878
"151-17 33 ROAD,11354,NYC",2801.0,59.04207699194271,3.5425246195165623
"151-18 85 AVENUE,11432,NYC",2728.0,60.131304088331845,3.6078782452999105
"151-19 12 AVENUE,11357,NYC",3737.0,45.07609668755595,2.704565801253357
"151-19 29 AVENUE,11354,NYC",2929.0,57.132199343479556,3.427931960608773
"151-20 88 STREET,11414,NYC",4420.0,34.885108922709634,2.093106535362578
"151-25 88 STREET,11414,NYC",4553.0,32.9006266786034,1.974037600716204
"151-27 80 STREET,11414,NYC",4897.0,27.767830498358705,1.6660698299015222
"151-28 12 ROAD,11357,NYC",3671.0,46.06087735004476,2.7636526410026856
"151-28 20 ROAD,11357,NYC",3296.0,51.656222023276634,3.0993733213965977
"151-30 14 AVENUE,11357,NYC",3574.0,47.50820650552075,2.8504923903312447
"151-30 25 AVENUE,11357,NYC",2998.0,56.10265592360489,3.3661593554162934
"151-35 19 AVENUE,11357,NYC",3362.0,50.671441360787824,3.0402864816472692
"151-37 17 ROAD,11357,NYC",3403.0,50.059683676514474,3.003581020590868
"151-43 26 AVENUE,11354,NYC",3022.0,55.74455386451805,3.344673231871083
"151-45 134 AVENUE,11434,NYC",3324.0,51.23843628767532,3.074306177260519
"151-48 133 AVENUE,11434,NYC",3289.0,51.76066845717696,3.1056401074306175
"151-57 20 AVENUE,11357,NYC",3417.0,49.85079080871382,2.991047448522829
"151-58 22 AVENUE,11357,NYC",3314.0,51.3876454789615,3.08325872873769
"151-61 12 AVENUE,11357,NYC",3712.0,45.449119665771406,2.726947179946284
"151-62 11 AVENUE,11357,NYC",3722.0,45.29991047448523,2.7179946284691137
"151-67 29 AVENUE,11354,NYC",3018.0,55.80423754103253,3.3482542524619516
