,Drive_Time,NormalValue,Drive_Time_Score
"101-56 94 STREET,11416,NYC",2248.0,55.2248126561199,3.313488759367194
"101-57 94 STREET,11416,NYC",2249.0,55.20399666944213,3.3122398001665276
"101-59 117 STREET,11419,NYC",2471.0,50.58284762697752,3.034970857618651
"101-60 115 STREET,11419,NYC",2431.0,51.415487094088256,3.084929225645295
"101-61 97 STREET,11416,NYC",2261.0,54.954204829308914,3.297252289758535
"101-64 106 STREET,11416,NYC",2404.0,51.97751873438801,3.118651124063281
"101-65 133 STREET,11419,NYC",2400.0,52.060782681099084,3.123646960865945
"1010 3 AVENUE,10065,NYC",740.0,86.61532056619484,5.19691923397169
"1010 5 AVENUE,10028,NYC",1329.0,74.35470441298918,4.46128226477935
"1010 ELDER AVENUE,10472,NYC",2267.0,54.8293089092423,3.289758534554538
"1010 LORIMER STREET,11222,NYC",826.0,84.82514571190674,5.089508742714404
"1010 NEW YORK AVENUE,11203,NYC",2754.0,44.691923397169035,2.681515403830142
"1010 PUTNAM AVENUE,11221,NYC",2059.0,59.15903413821815,3.5495420482930893
"1010 SHERMAN AVENUE,10456,NYC",1993.0,60.532889258950874,3.631973355537052
"10104 4 AVENUE,11209,NYC",2977.0,40.04995836802664,2.402997502081598
"1011 BELMONT AVENUE,11208,NYC",2648.0,46.898417985012486,2.813905079100749
"1011 EAST 227 STREET,10466,NYC",3115.0,37.17735220649458,2.2306411323896747
"1011 EAST 92 STREET,11236,NYC",3160.0,36.240632805995,2.1744379683596997
"1011 LONGFELLOW AVENUE,10459,NYC",2087.0,58.576186511240635,3.514571190674438
"10116 4 AVENUE,11209,NYC",2968.0,40.23730224812656,2.4142381348875936
"1012 41 STREET,11219,NYC",2718.0,45.441298917568695,2.7264779350541217
"1012 CASTLETON AVENUE,10310,NYC",4043.0,17.860116569525402,1.071606994171524
"1012 CONEY ISLAND AVENUE,11230,NYC",2831.0,43.08909242298085,2.5853455453788508
"1012 EAST 38 STREET,11210,NYC",3224.0,34.90840965861783,2.0945045795170696
"1012 HOLLYWOOD AVENUE,10465,NYC",2753.0,44.71273938384679,2.6827643630308073
"1012 LOGAN AVENUE,10465,NYC",2744.0,44.90008326394671,2.6940049958368024
"1012 OLMSTEAD AVENUE,10472,NYC",2448.0,51.0616153205662,3.063696919233972
"1012 RODER AVENUE,11230,NYC",2999.0,39.59200666111574,2.3755203996669443
"1013 EAST 228 STREET,10466,NYC",3163.0,36.1781848459617,2.170691090757702
"1013 EAST 92 STREET,11236,NYC",3161.0,36.21981681931724,2.1731890091590342
"1013 ELDER AVENUE,10472,NYC",2268.0,54.808492922564525,3.2885095753538716
"1013 FAILE STREET,10459,NYC",2117.0,57.951706910907575,3.4771024146544542
"1013 REVERE AVENUE,10465,NYC",2700.0,45.81598667776853,2.7489592006661114
"1013 RHINELANDER AVENUE,10462,NYC",2627.0,47.33555370524562,2.840133222314737
"1013 RUTLAND ROAD,11212,NYC",2631.0,47.25228975853455,2.835137385512073
"1014 BAY RIDGE PARKWAY,11228,NYC",2954.0,40.528726061615316,2.4317235636969188
"1014 CARROLL STREET,11225,NYC",2219.0,55.82847626977519,3.349708576186511
"1014 EAST 7 STREET,11230,NYC",2865.0,42.38134887593672,2.542880932556203
"1015 66 STREET,11219,NYC",2766.0,44.4421315570358,2.666527893422148
"1015 CASTLE HILL AVENUE,10472,NYC",2494.0,50.104079933388846,3.0062447960033305
"1015 EAST 38 STREET,11210,NYC",3221.0,34.970857618651124,2.0982514571190674
"1015 HOME STREET,10459,NYC",2128.0,57.72273105745212,3.4633638634471273
"1015 QUINCY AVENUE,10465,NYC",2669.0,46.46128226477935,2.787676935886761
"1015 SUMMIT AVENUE,10452,NYC",1934.0,61.76103247293921,3.7056619483763527
"1016 5 AVENUE,10028,NYC",1324.0,74.45878434637802,4.467527060782682
"1016 BEVERLEY ROAD,11218,NYC",2519.0,49.58368026644463,2.9750208159866776
"1016 CARROLL STREET,11225,NYC",2217.0,55.87010824313072,3.3522064945878434
"1017 8 AVENUE,11215,NYC",2566.0,48.605328892589505,2.9163197335553703
"1017 EAST 213 STREET,10469,NYC",2950.0,40.611990008326394,2.4367194004995834
"1017 EAST 80 STREET,11236,NYC",3003.0,39.50874271440467,2.37052456286428
"1017 ELDER AVENUE,10472,NYC",2266.0,54.85012489592007,3.291007493755204
"1017 SUTTER AVENUE,11208,NYC",2673.0,46.37801831806828,2.7826810990840967
"1018 CLARKSON AVENUE,11212,NYC",2790.0,43.94254787676935,2.636552872606161
"1019 CALHOUN AVENUE,10465,NYC",2690.0,46.024146544546205,2.7614487926727724
"1019 EAST 215 STREET,10469,NYC",2983.0,39.92506244796004,2.395503746877602
"1019 EAST 228 STREET,10466,NYC",3167.0,36.094920899250624,2.1656952539550374
"1019 EAST 230 STREET,10466,NYC",3161.0,36.21981681931724,2.1731890091590342
"1019 EAST 80 STREET,11236,NYC",3004.0,39.487926727726894,2.3692756036636133
"1019 NELSON AVENUE,10452,NYC",1884.0,62.80183180682764,3.7681099084096585
"1019 RATHBUN AVENUE,10309,NYC",4593.0,6.411323896752705,0.3846794338051623
"1019 SCHENCK AVENUE,11207,NYC",2744.0,44.90008326394671,2.6940049958368024
"1019 WESTWOOD AVENUE,10314,NYC",3759.0,23.771856786011654,1.4263114071606993
"1019 WILLOUGHBY AVENUE,11221,NYC",1879.0,62.90591174021649,3.774354704412989
"102 3 PLACE,11231,NYC",1769.0,65.19567027477103,3.911740216486262
"102 BAY 11 STREET,11228,NYC",3079.0,37.92672772689425,2.275603663613655
"102 BRADHURST AVENUE,10039,NYC",1961.0,61.19900083263946,3.6719400499583674
"102 CHURCHILL AVENUE,10309,NYC",4573.0,6.827643630308074,0.40965861781848445
"102 DEVOE STREET,11211,NYC",1112.0,78.87177352206494,4.732306411323896
"102 EAST 22 STREET,10010,NYC",1039.0,80.39134054954205,4.823480432972523
"102 ELSON STREET,10314,NYC",3885.0,21.14904246461282,1.268942547876769
"102 GRANT AVENUE,11208,NYC",2258.0,55.01665278934221,3.3009991673605326
"102 GREENE STREET,10012,NYC",1493.0,70.94088259783514,4.256452955870109
"102 HAWLEY AVENUE,10312,NYC",4521.0,7.910074937552039,0.47460449625312234
"102 HONEY LANE,10307,NYC",4742.0,3.3097418817651914,0.19858451290591148
"102 LIGHTHOUSE COURT,10473,NYC",2827.0,43.172356369691926,2.5903413821815153
"102 MADISON STREET,10002,NYC",1414.0,72.58534554537886,4.355120732722731
"102 OTIS AVENUE,10306,NYC",4089.0,16.902581182348044,1.0141548709408825
"102 PETRUS AVENUE,10312,NYC",4585.0,6.577851790174847,0.39467110741049083
"102 SHARPE AVENUE,10302,NYC",4140.0,15.840965861781854,0.9504579517069112
"102 SOUTH RAILROAD AVENUE,10305,NYC",3661.0,25.811823480432977,1.5487094088259785
"102 VAN BRUNT STREET,10312,NYC",4563.0,7.035803497085752,0.42214820982514506
"102 VERONICA PLACE,11226,NYC",2786.0,44.02581182348043,2.6415487094088257
"102 WEED AVENUE,10306,NYC",4112.0,16.423813488759365,0.9854288093255619
"102 WEIRFIELD STREET,11221,NYC",2241.0,55.37052456286428,3.322231473771857
"102 WEST 118 STREET,10026,NYC",1833.0,63.86344712739384,3.8318068276436303
"102 WEST 85 STREET,10024,NYC",1825.0,64.02997502081598,3.8417985012489586
"102 WEST CEDARVIEW AVENUE,10306,NYC",4324.0,12.010824313072447,0.7206494587843468
"102 WEST END AVENUE,11235,NYC",3532.0,28.497085761865122,1.7098251457119074
"102-03 JAMES COURT,11414,NYC",2697.0,45.87843463780183,2.7527060782681096
"102-03 RAU COURT,11414,NYC",2677.0,46.29475437135721,2.7776852622814325
"102-04 216 STREET,11429,NYC",2943.0,40.757701915070776,2.4454621149042466
"102-05 46 AVENUE,11368,NYC",1716.0,66.29891756869276,3.9779350541215655
"102-06 187 STREET,11423,NYC",2603.0,47.83513738551207,2.870108243130724
"102-06 189 STREET,11423,NYC",2569.0,48.5428809325562,2.912572855953372
"102-06 63 ROAD,11375,NYC",1562.0,69.50457951706912,4.170274771024147
"102-07 160 AVENUE,11414,NYC",2604.0,47.8143213988343,2.868859283930058
"102-08 62 AVENUE,11375,NYC",1490.0,71.00333055786845,4.260199833472107
"102-09 37 AVENUE,11368,NYC",1954.0,61.344712739383844,3.6806827643630307
"102-09 REMINGTON STREET,11435,NYC",2288.0,54.392173189009156,3.263530391340549
"102-10 66 ROAD,11375,NYC",1751.0,65.57035803497087,3.934221482098252
"102-11 159 DRIVE,11414,NYC",2604.0,47.8143213988343,2.868859283930058
"102-12 27 AVENUE,11369,NYC",1723.0,66.15320566194838,3.9691923397169027
"102-12 65 AVENUE,11375,NYC",1635.0,67.98501248959201,4.07910074937552
"102-12A 160 AVENUE,11414,NYC",2604.0,47.8143213988343,2.868859283930058
"102-14 LEWIS AVENUE,11368,NYC",1451.0,71.81515403830142,4.308909242298085
"102-14 RUSSELL STREET,11414,NYC",2623.0,47.4188176519567,2.845129059117402
"102-16 85 DRIVE,11418,NYC",1987.0,60.65778517901749,3.639467110741049
"102-17 37 AVENUE,11368,NYC",1948.0,61.46960865945046,3.6881765195670275
"102-17 LEWIS AVENUE,11368,NYC",1451.0,71.81515403830142,4.308909242298085
"102-18 187 STREET,11423,NYC",2613.0,47.62697751873439,2.8576186511240635
"102-18 RUSSELL STREET,11414,NYC",2623.0,47.4188176519567,2.845129059117402
"102-19 189 STREET,11423,NYC",2576.0,48.39716902581183,2.9038301415487093
"102-20 CHRISTIE AVENUE,11368,NYC",1483.0,71.14904246461282,4.268942547876769
"102-21 221 STREET,11429,NYC",3007.0,39.42547876769359,2.365528726061615
"102-21 46 AVENUE,11368,NYC",1693.0,66.77768526228144,4.006661115736886
"102-22 1 STREET,11414,NYC",2653.0,46.794338051623654,2.807660283097419
"102-22 187 STREET,11423,NYC",2616.0,47.56452955870108,2.853871773522065
"102-22 213 STREET,11429,NYC",2955.0,40.50791007493755,2.430474604496253
"102-23 LARUE AVENUE,11368,NYC",1496.0,70.87843463780183,4.25270607826811
"102-25 67 ROAD,11375,NYC",1514.0,70.503746877602,4.23022481265612
"102-27 188 STREET,11423,NYC",2604.0,47.8143213988343,2.868859283930058
"102-28 187 STREET,11423,NYC",2617.0,47.543713572023314,2.852622814321399
"102-29 46 AVENUE,11368,NYC",1688.0,66.88176519567028,4.012905911740217
"102-29 91 AVENUE,11418,NYC",2117.0,57.951706910907575,3.4771024146544542
"102-30 187 STREET,11423,NYC",2621.0,47.460449625312236,2.847626977518734
"102-30 215 STREET,11429,NYC",2961.0,40.38301415487094,2.4229808492922564
"102-30 QUEENS BOULEVARD,11375,NYC",2021.0,59.950041631973356,3.5970024979184014
"102-31 46 AVENUE,11368,NYC",1687.0,66.90258118234804,4.0141548709408825
"102-31 RAU COURT,11414,NYC",2663.0,46.58617818484596,2.7951706910907577
"102-32 188 STREET,11423,NYC",2606.0,47.77268942547877,2.866361365528726
"102-32 65 ROAD,11375,NYC",1724.0,66.13238967527062,3.9679433805162367
"102-33 REMINGTON STREET,11435,NYC",2292.0,54.308909242298085,3.258534554537885
"102-34 1 STREET,11414,NYC",2650.0,46.85678601165695,2.811407160699417
"102-34 220 STREET,11429,NYC",3126.0,36.94837635303914,2.216902581182348
"102-35 64 ROAD,11375,NYC",1676.0,67.1315570358035,4.0278934221482094
"102-36 85 ROAD,11418,NYC",2004.0,60.30391340549542,3.618234804329725
"102-36 89 STREET,11416,NYC",2332.0,53.47626977518735,3.2085761865112405
"102-37 189 STREET,11423,NYC",2583.0,48.25145711906744,2.895087427144046
"102-37 44 AVENUE,11368,NYC",1621.0,68.27643630308077,4.096586178184846
"102-40 67 DRIVE,11375,NYC",1812.0,64.30058284762697,3.8580349708576183
"102-42 183 PLACE,11423,NYC",2701.0,45.79517069109076,2.7477102414654455
"102-43 JAMAICA AVENUE,11418,NYC",2028.0,59.804329725228975,3.588259783513738
"102-44 NICOLLS AVENUE,11368,NYC",1629.0,68.10990840965862,4.086594504579517
"102-47 65 ROAD,11375,NYC",1736.0,65.88259783513737,3.9529558701082426
"102-50 NICOLLS AVENUE,11368,NYC",1624.0,68.21398834304746,4.092839300582847
"102-51 JAMAICA AVENUE,11418,NYC",2033.0,59.70024979184013,3.5820149875104077
"102-52 62 DRIVE,11375,NYC",1500.0,70.79517069109076,4.2477102414654455
"102-55 67 DRIVE,11375,NYC",1788.0,64.80016652789342,3.8880099916736053
"102-56 188 STREET,11423,NYC",2617.0,47.543713572023314,2.852622814321399
"102-58 43 AVENUE,11368,NYC",1650.0,67.67277268942547,4.060366361365528
"1020 5 AVENUE,10028,NYC",1333.0,74.27144046627811,4.4562864279766865
"1020 EAST 224 STREET,10466,NYC",3104.0,37.40632805995004,2.2443796835970025
"1020 GRAND CONCOURSE,10451,NYC",1873.0,63.030807660283095,3.7818484596169855
"1020 PARK AVENUE,10028,NYC",1304.0,74.8751040799334,4.492506244796004
"1021 38 STREET,11219,NYC",2708.0,45.64945878434637,2.7389675270607823
"1021 EAST 213 STREET,10469,NYC",2947.0,40.6744379683597,2.4404662781015816
"1021 NELSON AVENUE,10452,NYC",1887.0,62.73938384679434,3.7643630308076603
"1021 REMSEN AVENUE,11236,NYC",3165.0,36.13655287260617,2.16819317235637
"10210 AVENUE K,11236,NYC",2953.0,40.549542048293084,2.432972522897585
"10219 AVENUE L,11236,NYC",2892.0,41.819317235636966,2.509159034138218
"10219 SEAVIEW AVENUE,11236,NYC",2816.0,43.401332223147385,2.604079933388843
"1022 85 STREET,11228,NYC",2870.0,42.27726894254788,2.5366361365528727
"1022 EAST 226 STREET,10466,NYC",3141.0,36.636136552872614,2.1981681931723567
"1022 EAST 32 STREET,11210,NYC",3317.0,32.97252289758535,1.9783513738551208
"1023 76 STREET,11228,NYC",2946.0,40.69525395503747,2.4417152373022484
"1023 COLLEGE AVENUE,10456,NYC",2059.0,59.15903413821815,3.5495420482930893
"1023 EAST 94 STREET,11236,NYC",3155.0,36.344712739383844,2.1806827643630307
"1023 OLYMPIA BOULEVARD,10306,NYC",3743.0,24.10491257285595,1.4462947543713571
"1023 THROGMORTON AVENUE,10465,NYC",2827.0,43.172356369691926,2.5903413821815153
"1024 76 STREET,11228,NYC",2945.0,40.71606994171524,2.4429641965029143
"1024 EAST 216 STREET,10469,NYC",2950.0,40.611990008326394,2.4367194004995834
"1024 EAST 26 STREET,11210,NYC",3240.0,34.575353871773515,2.074521232306411
"1024 WINTHROP STREET,11212,NYC",2666.0,46.52373022481265,2.791423813488759
"1025 5 AVENUE,10028,NYC",1340.0,74.12572855953371,4.447543713572022
"1025 EAST 104 STREET,11236,NYC",2998.0,39.61282264779351,2.37676935886761
"1025 EAST 226 STREET,10466,NYC",3141.0,36.636136552872614,2.1981681931723567
"1025 EAST 84 STREET,11236,NYC",3060.0,38.322231473771865,2.299333888426312
"1025 LEGGETT AVENUE,10455,NYC",1804.0,64.46711074104913,3.8680266444629474
"1026 HOE AVENUE,10459,NYC",2128.0,57.72273105745212,3.4633638634471273
"1026 OLYMPIA BOULEVARD,10306,NYC",3746.0,24.04246461282264,1.4425478767693585
"1027 71 STREET,11228,NYC",3049.0,38.55120732722731,2.3130724396336384
"1027 EAST 32 STREET,11210,NYC",3313.0,33.05578684429642,1.9833472106577852
"1027 GLENMORE AVENUE,11208,NYC",2523.0,49.50041631973355,2.970024979184013
"1027 REMSEN AVENUE,11236,NYC",3169.0,36.05328892589509,2.163197335553705
"1028 71 STREET,11228,NYC",3048.0,38.57202331390508,2.3143213988343048
"1028 78 STREET,11228,NYC",2918.0,41.27810158201499,2.4766860949208995
"1028 CLARENCE AVENUE,10465,NYC",2836.0,42.98501248959201,2.5791007493755203
"1028 POST AVENUE,10302,NYC",4090.0,16.88176519567027,1.0129059117402162
"1029 70 STREET,11228,NYC",2844.0,42.81848459616986,2.5691090757701915
"1029 EAST 215 STREET,10469,NYC",2977.0,40.04995836802664,2.402997502081598
"1029 EAST 95 STREET,11236,NYC",3078.0,37.94754371357202,2.276852622814321
"1029 REMSEN AVENUE,11236,NYC",3171.0,36.01165695253955,2.1606994171523732
"103 ATLANTIC AVENUE,10304,NYC",3726.0,24.45878434637801,1.4675270607826805
"103 ATLANTIC AVENUE,11201,NYC",1385.0,73.18900915903414,4.391340549542049
"103 BARBEY STREET,11207,NYC",2327.0,53.580349708576186,3.214820982514571
"103 BROADWAY,11249,NYC",1204.0,76.95670274771024,4.6174021648626145
"103 EAST 10 STREET,10003,NYC",1166.0,77.74771024146544,4.664862614487927
"103 EAST 2 STREET,11218,NYC",2510.0,49.77102414654455,2.9862614487926726
"103 EAST 7 ROAD,11693,NYC",2828.0,43.15154038301415,2.589092422980849
"103 EAST 75 STREET,10021,NYC",1120.0,78.7052456286428,4.722314737718568
"103 ELM STREET,10310,NYC",4089.0,16.902581182348044,1.0141548709408825
"103 HAMILTON PLACE,10031,NYC",2942.0,40.77851790174854,2.4467110741049125
"103 HANCOCK STREET,11216,NYC",1759.0,65.40383014154871,3.9242298084929224
"103 LIGHTHOUSE COURT,10473,NYC",2827.0,43.172356369691926,2.5903413821815153
"103 LOMBARD COURT,10312,NYC",4326.0,11.969192339716912,0.7181515403830147
"103 MESEROLE STREET,11206,NYC",1355.0,73.8134887593672,4.428809325562032
"103 REGAN AVENUE,10310,NYC",4029.0,18.15154038301415,1.089092422980849
"103 SANTA MONICA LANE,10309,NYC",4530.0,7.722731057452123,0.4633638634471273
"103 SAWYER AVENUE,10314,NYC",3877.0,21.315570358034975,1.2789342214820985
"103 SYLVIA STREET,10312,NYC",4608.0,6.099084096586182,0.3659450457951709
"103 VAN CORTLANDT AVENUE WEST,10463,NYC",2382.0,52.43547044129892,3.146128226477935
"103 WEST 117 STREET,10026,NYC",2016.0,60.0541215653622,3.603247293921732
"103 WEST 89 STREET,10024,NYC",2110.0,58.097418817651956,3.485845129059117
"103 WEST TREMONT AVENUE,10453,NYC",2153.0,57.20233139050791,3.4321398834304744
"103 WOEHRLE AVENUE,10312,NYC",4513.0,8.076602830974196,0.4845961698584517
"103-02 27 AVENUE,11369,NYC",1712.0,66.38218151540383,3.9829308909242296
"103-02 29 AVENUE,11369,NYC",1680.0,67.04829308909243,4.022897585345546
"103-03 223 STREET,11429,NYC",2999.0,39.59200666111574,2.3755203996669443
"103-04A 37 AVENUE,11368,NYC",1730.0,66.007493755204,3.9604496253122394
"103-06 218 PLACE,11429,NYC",3005.0,39.467110741049126,2.3680266444629474
"103-06 29 AVENUE,11369,NYC",1683.0,66.98584512905911,4.019150707743547
"103-06 FARMERS BOULEVARD,11423,NYC",2585.0,48.2098251457119,2.8925895087427143
"103-08 CORONA AVENUE,11368,NYC",1575.0,69.23397169025812,4.154038301415487
"103-08 LIBERTY AVENUE,11417,NYC",2369.0,52.706078268109906,3.1623646960865943
"103-08 METROPOLITAN AVENUE,11375,NYC",1769.0,65.19567027477103,3.911740216486262
"103-11 LEFFERTS BOULEVARD,11419,NYC",2442.0,51.186511240632804,3.0711906744379682
"103-12 94 STREET,11417,NYC",2220.0,55.80766028309742,3.348459616985845
"103-13 103 STREET,11417,NYC",2344.0,53.22647793505412,3.1935886761032473
"103-14 127 STREET,11419,NYC",2475.0,50.49958368026645,3.0299750208159866
"103-14 172 STREET,11433,NYC",2696.0,45.899250624479606,2.7539550374687765
"103-14 PLATTWOOD AVENUE,11417,NYC",2457.0,50.87427144046628,3.0524562864279767
"103-15 115 STREET,11419,NYC",2484.0,50.31223980016653,3.0187343880099915
"103-17 REMINGTON STREET,11435,NYC",2334.0,53.434637801831805,3.2060782681099083
"103-18 PLATTWOOD AVENUE,11417,NYC",2460.0,50.81182348043297,3.048709408825978
"103-18 SPRINGFIELD BOULEVARD,11429,NYC",3146.0,36.53205661948377,2.191923397169026
"103-19 110 STREET,11419,NYC",2434.0,51.35303913405495,3.081182348043297
"103-19 129 STREET,11419,NYC",2478.0,50.43713572023314,3.026228143213988
"103-20 217 LANE,11429,NYC",2980.0,39.98751040799334,2.3992506244796004
"103-21 52 AVENUE,11368,NYC",1610.0,68.50541215653622,4.110324729392174
"103-22 107 STREET,11417,NYC",2453.0,50.95753538717735,3.057452123230641
"103-23 SPRINGFIELD BOULEVARD,11429,NYC",2999.0,39.59200666111574,2.3755203996669443
"103-24 168 PLACE,11433,NYC",2670.0,46.440466278101574,2.7864279766860944
"103-24 32 AVENUE,11369,NYC",1535.0,70.06661115736885,4.203996669442131
"103-25 106 STREET,11417,NYC",2397.0,52.12323064113239,3.127393838467943
"103-25 68 AVENUE,11375,NYC",1560.0,69.54621149042464,4.172772689425479
"103-26 127 STREET,11419,NYC",2481.0,50.37468776019983,3.0224812656119897
"103-26 68 AVENUE,11375,NYC",1565.0,69.4421315570358,4.166527893422147
"103-29 110 STREET,11419,NYC",2440.0,51.22814321398834,3.0736885928393
"103-29 177 STREET,11433,NYC",2549.0,48.95920066611157,2.937552039966694
"103-29 97 STREET,11417,NYC",2347.0,53.16402997502082,3.189841798501249
"103-30 107 STREET,11417,NYC",2449.0,51.04079933388842,3.0624479600333054
"103-30 125 STREET,11419,NYC",2543.0,49.084096586178184,2.945045795170691
"103-32 106 STREET,11417,NYC",2401.0,52.03996669442132,3.122398001665279
"103-33 104 STREET,11417,NYC",2424.0,51.561199000832644,3.0936719400499584
"103-35 109 STREET,11419,NYC",2462.0,50.770191507077435,3.046211490424646
"103-37 108 STREET,11419,NYC",2421.0,51.62364696086594,3.097418817651956
"103-38 98 STREET,11417,NYC",2299.0,54.163197335553704,3.249791840133222
"103-39 91 STREET,11417,NYC",2349.0,53.122398001665275,3.1873438800999163
"103-40 96 STREET,11417,NYC",2264.0,54.8917568692756,3.293505412156536
"103-43 120 STREET,11419,NYC",2435.0,51.332223147377185,3.079933388842631
"103-44 108 STREET,11419,NYC",2426.0,51.5195670274771,3.091174021648626
"103-51 104 STREET,11417,NYC",2413.0,51.7901748542881,3.1074104912572857
"103-59 52 AVENUE,11368,NYC",1585.0,69.02581182348044,4.141548709408826
"103-63 102 STREET,11417,NYC",2361.0,52.872606161532055,3.172356369691923
"1030 3 AVENUE,10065,NYC",707.0,87.3022481265612,5.238134887593672
"1030 5 AVENUE,10028,NYC",1356.0,73.79267277268943,4.427560366361366
"1030 EAST 226 STREET,10466,NYC",3147.0,36.51124063280599,2.1906744379683594
